"Index","GOOG.Open","GOOG.High","GOOG.Low","GOOG.Close","GOOG.Volume","GOOG.Adjusted"
"2007-01-31",11.6064958572388,12.7771081924438,11.4847030639648,12.4906816482544,5002163322,12.4168739318848
"2007-02-28",12.60276222229,12.6030111312866,11.0346393585205,11.1942911148071,4573643120,11.1281433105469
"2007-03-31",11.0254240036011,11.6064958572388,10.8842029571533,11.4112281799316,4742365168,11.3437986373901
"2007-04-30",11.4012651443481,12.2665224075317,11.2607917785645,11.7404937744141,3732277253,11.6711187362671
"2007-05-31",11.7606678009033,12.6720018386841,11.3925476074219,12.4012670516968,3998198267,12.3279876708984
"2007-06-30",12.4782285690308,13.3248052597046,12.3932971954346,13.0187034606934,5181284205,12.9417753219604
"2007-07-31",13.088191986084,13.9123525619507,12.42542552948,12.7023878097534,4682718433,12.6273288726807
"2007-08-31",12.7148418426514,13.1213178634644,11.966646194458,12.8331480026245,3561326880,12.7573175430298
"2007-09-30",12.8274202346802,14.2413702011108,12.7243061065674,14.128791809082,2786959199,14.0453033447266
"2007-10-31",14.1960401535034,17.6089973449707,14.1870727539062,17.6089973449707,6241346740,17.5049457550049
"2007-11-30",17.5041408538818,18.6112403869629,15.3429908752441,17.2603034973145,6884717244,17.1583099365234
"2007-12-31",17.2107391357422,18.0523357391357,16.2515850067139,17.2224464416504,3425355126,17.120677947998
"2008-01-31",17.2570667266846,17.3691463470459,12.9265480041504,14.0548191070557,6335233336,13.9717674255371
"2008-02-29",13.1673946380615,13.4754905700684,11.1295337677002,11.7355117797852,7113985391,11.666166305542
"2008-03-31",11.7437324523926,11.773868560791,10.2642774581909,10.9706287384033,5846452106,10.9058027267456
"2008-04-30",11.1517009735107,14.5669002532959,10.9838304519653,14.303635597229,5743234666,14.2191143035889
"2008-05-31",14.4037609100342,15.0050077438354,13.3950424194336,14.5903120040894,4200999578,14.5040969848633
"2008-06-30",14.5081195831299,14.6461029052734,12.8291625976562,13.1113548278809,3765445109,13.033878326416
"2008-07-31",12.9409942626953,13.840124130249,11.5965328216553,11.7995223999023,4179045594,11.7297983169556
"2008-08-31",11.7686376571655,12.7188272476196,11.5043792724609,11.5389986038208,2762893330,11.4708137512207
"2008-09-30",11.8747406005859,12.0094861984253,9.48220825195312,9.97560882568359,5383242366,9.91666316986084
"2008-10-31",10.24036693573,10.3855724334717,7.70711183547974,8.95045185089111,8001704352,8.89756393432617
"2008-11-30",8.90611839294434,9.27423763275146,6.15941286087036,7.29664993286133,6345013858,7.25353336334229
"2008-12-31",7.14023685455322,8.20673942565918,6.53998708724976,7.66252899169922,4537239177,7.61725044250488
"2009-01-31",7.68619012832642,8.77535820007324,7.04235410690308,8.4316463470459,4411742543,8.3818244934082
"2009-02-28",8.32604217529297,9.48943138122559,8.20798397064209,8.41819667816162,4480141965,8.36845397949219
"2009-03-31",8.30213165283203,8.94546985626221,7.20922803878784,8.66900634765625,4576100295,8.6177806854248
"2009-04-30",8.56240558624268,10.0560569763184,8.48345184326172,9.86228370666504,3526484770,9.8040075302124
"2009-05-31",9.83887100219727,10.3917989730835,9.58133697509766,10.3917989730835,2289963292,10.3303937911987
"2009-06-30",10.4291591644287,11.1417379379272,10.0097312927246,10.500391960144,2829004207,10.4383449554443
"2009-07-31",10.5653982162476,11.2752380371094,9.86253261566162,11.0348892211914,2931635455,10.9696836471558
"2009-08-31",11.176607131958,11.8144664764404,10.9230575561523,11.498649597168,1956851371,11.4307041168213
"2009-09-30",11.44908618927,12.6276683807373,11.2724981307983,12.3499593734741,2050842356,12.2769842147827
"2009-10-31",12.2789745330811,13.9885673522949,12.0199460983276,13.3529500961304,3098550758,13.2740478515625
"2009-11-30",13.376859664917,14.621693611145,13.1566858291626,14.5205726623535,1642381057,14.4347705841064
"2009-12-31",14.648344039917,15.5913095474243,14.4254302978516,15.4416208267212,1711202055,15.3503761291504
"2010-01-31",15.6152200698853,15.6789808273315,13.0911808013916,13.1990270614624,3577378821,13.1210327148438
"2010-02-28",13.315092086792,13.6363868713379,12.951455116272,13.1208200454712,2089173495,13.043288230896
"2010-03-31",13.1805963516235,14.6520795822144,13.1442317962646,14.1250562667847,3363548325,14.0415916442871
"2010-04-30",14.2304105758667,14.8901882171631,12.9771089553833,13.0934228897095,2933394020,13.0160551071167
"2010-05-31",13.1133480072021,13.2732486724854,11.4570560455322,12.0954132080078,3274676457,12.0239410400391
"2010-06-30",11.9658994674683,12.683708190918,11.0764827728271,11.0822105407715,2403503278,11.0167264938354
"2010-07-31",11.0906791687012,12.3910551071167,10.8002681732178,12.0759859085083,2782791635,12.0046291351318
"2010-08-31",12.1791000366211,12.6675186157227,11.1494588851929,11.2084884643555,2122132569,11.1422557830811
"2010-09-30",11.3320245742798,13.3711318969727,11.2702560424805,13.095664024353,2396990959,13.0182819366455
"2010-10-31",13.2005214691162,15.5601768493652,12.922812461853,15.2852067947388,3185812619,15.1948862075806
"2010-11-30",15.3357677459717,15.7123556137085,13.7810945510864,13.8408708572388,2346438185,13.7590847015381
"2010-12-31",14.022439956665,15.118332862854,14.007495880127,14.7937994003296,1697747812,14.7063827514648
"2011-01-31",14.8563146591187,16.0139751434326,14.8331518173218,14.952953338623,2408369449,14.864595413208
"2011-02-28",15.0558166503906,15.7205753326416,14.9776096343994,15.2777347564697,1681037411,15.1874589920044
"2011-03-31",15.3868255615234,15.4226922988892,13.7305345535278,14.614221572876,2414576630,14.5278654098511
"2011-04-30",14.6640357971191,14.8241853713989,12.9265480041504,13.5517053604126,2820199328,13.4716281890869
"2011-05-31",13.591555595398,13.592303276062,12.7870712280273,13.1761131286621,1819912003,13.0982551574707
"2011-06-30",13.1517038345337,13.2802219390869,11.7813405990601,12.6122255325317,2373868616,12.5376996994019
"2011-07-31",12.6211929321289,15.6289186477661,12.6122255325317,15.035891532898,3254372638,14.9470443725586
"2011-08-31",15.2234392166138,15.330039024353,12.2256746292114,13.4734983444214,4287032849,13.3938837051392
"2011-09-30",13.4682683944702,13.9108591079712,12.7148418426514,12.8279180526733,2353978341,12.7521181106567
"2011-10-31",12.6986522674561,15.0112342834473,11.9701328277588,14.7606725692749,3100196907,14.673451423645
"2011-11-30",14.4483442306519,15.3997783660889,13.9808464050293,14.9287929534912,2421060842,14.8405780792236
"2011-12-31",14.9439859390259,16.10862159729,14.9190797805786,16.0872001647949,2210153263,15.9921398162842
"2012-01-31",16.262544631958,16.6936779022217,14.0610456466675,14.4485931396484,2956745222,14.3632164001465
"2012-02-29",14.5688915252686,15.5815963745117,14.4244337081909,15.3985328674316,1901685367,15.3075428009033
"2012-03-31",15.4984083175659,16.4032669067383,14.7905607223511,15.9711360931396,1900304210,15.8767614364624
"2012-04-30",15.9594297409058,16.2675247192383,14.6999006271362,15.0647830963135,2363935524,14.9757642745972
"2012-05-31",15.0383815765381,15.8867025375366,14.4209470748901,14.4672727584839,2355728878,14.3817844390869
"2012-06-30",14.2413702011108,14.6423673629761,13.861044883728,14.4475965499878,1867144380,14.3622255325317
"2012-07-31",14.4911832809448,16.0050086975098,13.9997749328613,15.765157699585,2059153390,15.6720008850098
"2012-08-31",15.8730039596558,17.1604290008545,15.5270509719849,17.0632934570312,1889588194,16.9624671936035
"2012-09-30",17.0498428344727,19.0508422851562,16.7746257781982,18.7920627593994,2416126416,18.6810207366943
"2012-10-31",18.905387878418,19.2872066497803,16.6799793243408,16.9439907073975,2882716781,16.8438682556152
"2012-11-30",16.9240646362305,17.4152221679688,15.8406248092651,17.3940525054932,1874166603,17.2912712097168
"2012-12-31",17.490442276001,18.1594333648682,16.9945507049561,17.6184616088867,1674071398,17.5143527984619
"2013-01-31",17.9183387756348,18.9527111053467,17.3230686187744,18.8217010498047,2104065102,18.7104835510254
"2013-02-28",18.8842163085938,20.1487274169922,18.8817272186279,19.9552021026611,1860563808,19.837287902832
"2013-03-31",19.8705196380615,21.0212078094482,19.7584419250488,19.7806072235107,1708335347,19.6637210845947
"2013-04-30",19.8010311126709,20.6137351989746,18.9604320526123,20.5372714996338,2150117073,20.4159164428711
"2013-05-31",20.5046443939209,22.9290561676025,20.3327884674072,21.6991653442383,1984101129,21.5709438323975
"2013-06-30",21.7434997558594,22.6859664916992,21.1014060974121,21.9270610809326,1950507679,21.797492980957
"2013-07-31",22.0784931182861,23.1133651733398,21.8085060119629,22.1108722686768,2057503228,21.9802169799805
"2013-08-31",22.291446685791,22.6578235626221,21.0600624084473,21.0934371948242,1344504713,20.9687957763672
"2013-09-30",21.279239654541,22.5651702880859,21.2690277099609,21.8159770965576,1329906200,21.6870651245117
"2013-10-31",21.924072265625,25.940767288208,20.9958038330078,25.6682891845703,2217259798,25.5166149139404
"2013-11-30",25.6984252929688,26.6002960205078,25.031177520752,26.3908309936523,1054200647,26.2348861694336
"2013-12-31",26.4884643554688,27.9203472137451,26.1275672912598,27.9131240844727,1358802104,27.7481842041016
"2014-01-31",27.7823657989502,29.5527286529541,26.9557132720947,29.4139995574951,2188640930,29.2401905059814
"2014-02-28",29.3699131011963,30.6072769165039,28.0951919555664,30.2777614593506,1627931099,30.0988502502441
"2014-03-31",30.0560913085938,30.5602035522461,27.5703067779541,27.7722511291504,1431962004,27.6081447601318
"2014-04-30",27.8590126037598,30.1586990356445,25.0711669921875,26.2609004974365,1347112369,26.1057243347168
"2014-05-31",26.2833385467529,28.3142623901367,25.0960998535156,27.9178524017334,732559737,27.7528858184814
"2014-06-30",27.9582405090332,29.0427627563477,26.8637466430664,28.685245513916,760049001,28.5157451629639
"2014-07-31",28.8368282318115,29.9004077911377,28.1731510162354,28.5017471313477,692217279,28.3333301544189
"2014-08-31",28.4419136047363,29.2865943908691,27.9233360290527,28.5017471313477,553182606,28.3333301544189
"2014-09-30",28.5142135620117,29.7423419952393,28.3327121734619,28.7889595031738,670345396,28.6188449859619
"2014-10-31",28.7216453552246,28.9704627990723,25.3354415893555,27.877462387085,1043268450,27.7127342224121
"2014-11-30",27.69895362854,27.81862449646,26.431432723999,27.0173244476318,570413781,26.8576774597168
"2014-12-31",26.8712253570557,26.9963817596436,24.383056640625,26.2479362487793,917297545,26.0928344726562
"2015-01-31",26.3780784606934,27.0342769622803,24.3112525939941,26.6528244018555,1004562476,26.4953327178955
"2015-02-28",26.5137062072754,28.1581916809082,25.8565101623535,27.8435554504395,651908915,27.6790294647217
"2015-03-31",27.949764251709,28.816385269165,27.1364974975586,27.3249797821045,772972385,27.1635150909424
"2015-04-30",27.3548965454102,28.4788112640381,25.9791736602783,26.867000579834,847552576,26.7082443237305
"2015-05-31",26.9214992523193,27.2094993591309,26.0542507171631,26.6054992675781,637318000,26.4482860565186
"2015-06-30",26.8395004272461,27.1870002746582,26.0249996185303,26.0254993438721,686410000,25.8717155456543
"2015-07-31",26.236499786377,33.931999206543,25.7590007781982,31.2805004119873,1266380000,31.0956630706787
"2015-08-31",31.2670001983643,33.7449989318848,28.2525005340576,30.9125003814697,1074348000,30.7298374176025
"2015-09-30",30.1180000305176,32.5449981689453,29.4689998626709,30.4209995269775,959100000,30.2412414550781
"2015-10-31",30.4185009002686,36.5,29.9925003051758,35.5405006408691,988772000,35.3304901123047
"2015-11-30",35.5530014038086,38.1353988647461,35.2924995422363,37.1300010681152,678696000,36.9106025695801
"2015-12-31",37.3554992675781,38.9990005493164,36.2084999084473,37.9440002441406,862006000,37.7197952270508
"2016-01-31",37.1500015258789,37.5999984741211,33.6629981994629,37.1474990844727,931224000,36.9279937744141
"2016-02-29",37.5229988098145,39.4934997558594,33.1529998779297,34.888500213623,1287340000,34.6823463439941
"2016-03-31",35.1809997558594,37.8940010070801,34.2669982910156,37.247501373291,834848000,37.0274085998535
"2016-04-30",36.9300003051758,38.4949989318848,34.4500007629395,34.6505012512207,843080000,34.4457550048828
"2016-05-31",34.8815002441406,36.986499786377,34.4505004882812,36.7859992980957,699930000,36.5686264038086
"2016-06-30",36.7265014648438,36.8605003356934,33.1641998291016,34.6049995422363,787250000,34.4005126953125
"2016-07-31",34.6100006103516,38.9275016784668,34.4107513427734,38.4394989013672,598296000,38.2123565673828
"2016-08-31",38.054500579834,39.4874992370605,38.054500579834,38.3525009155273,527708000,38.1258773803711
"2016-09-30",38.4625015258789,39.4925003051758,37.7000007629395,38.8644981384277,551028000,38.6348457336426
"2016-10-31",38.7125015258789,40.8339996337891,38.4749984741211,39.2270011901855,679126000,38.9952087402344
"2016-11-30",39.1445007324219,39.7816505432129,36.3769989013672,37.9020004272461,852844000,37.678035736084
"2016-12-31",37.8720016479492,40.2190017700195,36.8512496948242,38.5909996032715,641946000,38.362964630127
"2017-01-31",38.9404983520508,42.0974998474121,38.7900009155273,39.8395004272461,664002000,39.6040878295898
"2017-02-28",39.984001159668,41.6725006103516,39.5595016479492,41.1604995727539,513672000,40.9172821044922
"2017-03-31",41.4425010681152,42.6749992370605,40.1684989929199,41.4780006408691,676702000,41.23291015625
"2017-04-30",41.4609985351562,45.8424987792969,40.851001739502,45.2980003356934,504374000,45.030330657959
"2017-05-31",45.0970001220703,48.9635009765625,45.0724983215332,48.2430000305176,643602000,47.9579315185547
"2017-06-30",48.4474983215332,49.4124984741211,45.4155006408691,45.4365005493164,871752000,45.1680145263672
"2017-07-31",45.609001159668,49.310001373291,44.7394981384277,46.5250015258789,733584000,46.2500839233398
"2017-08-31",46.6189994812012,47.0989990234375,45.1699981689453,46.9664993286133,559160000,46.6889724731445
"2017-09-30",47.0564994812012,47.9892997741699,45.4850006103516,47.9555015563965,561076000,47.6721305847168
"2017-10-31",47.9990005493164,52.4194984436035,47.3919982910156,50.8320007324219,635594000,50.5316352844238
"2017-11-30",50.8605003356934,53.1187515258789,50.6505012512207,51.070499420166,485310000,50.7687225341797
"2017-12-31",50.7900009155273,53.9244995117188,49.4140014648438,52.3199996948242,563274000,52.0108413696289
"2018-01-31",52.4169998168945,59.3445014953613,52.2615013122559,58.4970016479492,574768000,58.1513404846191
"2018-02-28",58.130500793457,58.7000007629395,49.6279983520508,55.236499786377,847640000,54.9101066589355
"2018-03-31",55.3935012817383,58.8525009155273,49.0320014953613,51.5895004272461,907066000,51.2846565246582
"2018-04-30",51.140998840332,54.7082481384277,49.5185012817383,50.8665008544922,834318000,50.5659294128418
"2018-05-31",50.6829986572266,55.5374984741211,50.3144989013672,54.2495002746582,636988000,53.9289360046387
"2018-06-30",54.9674987792969,59.3143005371094,54.8004989624023,55.7825012207031,641920000,55.452880859375
"2018-07-31",54.9500007629395,63.6944999694824,54.689998626709,60.8629989624023,638802000,60.503360748291
"2018-08-31",61.4000015258789,62.8250007629395,59.4119987487793,60.9095001220703,576168000,60.5495834350586
"2018-09-30",60.2135009765625,60.6495018005371,57.3455009460449,59.6735000610352,577248000,59.3208885192871
"2018-10-31",59.994499206543,60.4980010986328,49.7915000915527,53.8385009765625,969894000,53.5203704833984
"2018-11-30",53.7900009155273,54.7784996032715,49.8009986877441,54.7215003967285,734702000,54.3981513977051
"2018-12-31",56.1570014953613,56.2324981689453,48.505500793457,51.7804985046387,805152000,51.4745254516602
"2019-01-31",50.828498840332,55.8665008544922,50.703498840332,55.8185005187988,614280000,55.4886703491211
"2019-02-28",55.6199989318848,57.3499984741211,54.2999992370605,55.9959983825684,578654000,55.6651153564453
"2019-03-31",56.2449989318848,61.5895004272461,56.1650009155273,58.6655006408691,632186000,58.3188400268555
"2019-04-30",59.2050018310547,64.4635009765625,58.75,59.423999786377,557104000,59.0728645324707
"2019-05-31",59.4025001525879,59.5424995422363,55.0089988708496,55.1814994812012,666348000,54.8554267883301
"2019-06-30",53.2750015258789,56.2055015563965,51.25,54.0455017089844,681936000,53.726146697998
"2019-07-31",54.9000015258789,63.2775001525879,54.6851501464844,60.8339996337891,658972000,60.4745292663574
"2019-08-31",60.7014999389648,61.7055015563965,57.0069999694824,59.4049987792969,577648000,59.0539703369141
"2019-09-30",58.8515014648438,62.4150009155273,58.1599998474121,60.9500007629395,537988000,60.58984375
"2019-10-31",60.9500007629395,64.9654998779297,58.1214981079102,63.005500793457,575166000,62.6332015991211
"2019-11-30",63.25,66.7764511108398,63.0250015258789,65.2480010986328,498474000,64.8624496459961
"2019-12-31",65.0500030517578,68.25,63.9500007629395,66.8509979248047,547142000,66.4559707641602
"2020-01-31",67.0774993896484,75.1606979370117,67.0774993896484,71.7115020751953,673832000,71.2877578735352
"2020-02-29",73.0999984741211,76.6053009033203,63.5499992370605,66.9664993286133,741612000,66.5707931518555
"2020-03-31",67.5804977416992,70.5074996948242,50.6767997741699,58.1404991149902,1427842000,57.7969436645508
"2020-04-30",56.0999984741211,67.9994964599609,53.9905014038086,67.4329986572266,926702000,67.034538269043
"2020-05-31",66.4250030517578,72.0500030517578,64.9499969482422,71.4459991455078,637326000,71.0238189697266
"2020-06-30",70.9195022583008,73.7970504760742,67.3505020141602,70.6804962158203,776568000,70.2628402709961
"2020-07-31",70.5550003051758,79.3495025634766,70.4909973144531,74.1480026245117,704940000,73.7098541259766
"2020-08-31",74.3320007324219,82.9609985351562,72.932502746582,81.7089996337891,756618000,81.2261810302734
"2020-09-30",81.8314971923828,86.6589965820312,70.3274993896484,73.4800033569336,811352000,73.0458068847656
"2020-10-31",74.2135009765625,84.3499984741211,71.8000030517578,81.0504989624023,785084000,80.5715713500977
"2020-11-30",81.4079971313477,90.9029998779297,80.8014984130859,88.0370025634766,700708000,87.5167922973633
"2020-12-31",88.7184982299805,92.3600006103516,84.9499969482422,87.5940017700195,629318000,87.0764007568359
"2021-01-31",87.8769989013672,96.7429962158203,84.9499969482422,91.7870025634766,661654000,91.2446365356445
"2021-02-28",92.6784973144531,107.634002685547,92.546501159668,101.843002319336,588580000,101.2412109375
"2021-03-31",102.825996398926,106.440498352051,100.5,103.431503295898,695884000,102.820320129395
"2021-04-30",104.897499084473,122.618896484375,104.844497680664,120.505996704102,614494000,119.793922424316
"2021-05-31",120.136001586914,122.147201538086,111.502502441406,120.578002929688,509114000,119.865501403809
"2021-06-30",121.099998474121,127.795997619629,119.141502380371,125.31600189209,548656000,124.575492858887
"2021-07-31",124.849746704102,140.011001586914,124.849746704102,135.220993041992,456776000,134.421966552734
"2021-08-31",135.484497070312,146.489501953125,134.183502197266,145.462005615234,372312000,144.602462768555
"2021-09-30",145.649993896484,146.820495605469,133,133.265502929688,505198000,132.47802734375
"2021-10-31",133.554504394531,149.11799621582,131.16650390625,148.270492553711,496572000,147.39436340332
"2021-11-30",148.164993286133,151.850006103516,142.065994262695,142.451995849609,443172000,141.610244750977
"2021-12-31",144.212493896484,149.604995727539,140.25,144.679504394531,479260000,143.824600219727
"2022-01-31",144.475494384766,146.610000610352,124.641952514648,135.698501586914,615510000,134.896667480469
"2022-02-28",137.835006713867,152.100006103516,124.764503479004,134.891006469727,732650000,134.093933105469
"2022-03-31",134.479995727539,144.162506103516,125.860748291016,139.649505615234,637420000,138.824310302734
"2022-04-30",140.009994506836,144.043746948242,113.124252319336,114.966499328613,564940000,114.287155151367
"2022-05-31",113.90650177002,123.142997741699,102.208000183105,114.039001464844,717486000,113.365135192871
"2022-06-30",114.931503295898,119.398498535156,105.628547668457,109.372497558594,627132000,108.726211547852
"2022-07-31",108.33699798584,120.434997558594,104.76000213623,116.639999389648,638766600,115.950759887695
"2022-08-31",115.529998779297,123.26000213623,108.800003051758,109.150001525879,430961500,108.505027770996
"2022-09-30",109.199996948242,112.639999389648,96.0299987792969,96.1500015258789,532993100,95.5818481445312
"2022-10-31",97.2200012207031,105.099998474121,91.9000015258789,94.6600036621094,584537500,94.1006546020508
"2022-11-30",95.5899963378906,101.449996948242,83.4499969482422,101.449996948242,603449000,100.850524902344
"2022-12-31",101.400001525879,102.589996337891,86.370002746582,88.7300033569336,498585400,88.205696105957
"2023-01-31",89.8300018310547,101.580001831055,85.5699996948242,99.870002746582,526178100,99.2798614501953
"2023-02-28",99.7399978637695,108.819999694824,88.8600006103516,90.3000030517578,754400500,89.7664108276367
"2023-03-31",90.1600036621094,107.51000213623,89.7699966430664,104,725477100,103.385467529297
"2023-04-30",102.669998168945,109.629997253418,102.379997253418,108.220001220703,461670700,107.580528259277
"2023-05-31",107.720001220703,127.050003051758,104.5,123.370002746582,620361600,122.641006469727
"2023-06-30",123.5,129.550003051758,116.910003662109,120.970001220703,521440000,120.255187988281
"2023-07-31",120.319999694824,134.070007324219,115.830001831055,133.110000610352,525480300,132.323440551758
"2023-08-31",130.854995727539,138.399993896484,127,137.350006103516,463504700,136.538391113281
"2023-09-30",138.429992675781,139.929992675781,128.190002441406,131.850006103516,389639800,131.070892333984
"2023-10-31",132.154998779297,142.380004882812,121.459999084473,125.300003051758,514900900,124.559608459473
"2023-11-30",125.339996337891,141.100006103516,124.925003051758,133.919998168945,405647400,133.128662109375
"2023-12-31",133.320007324219,143.945007324219,129.399993896484,140.929992675781,482145900,140.097229003906
"2024-01-31",139.600006103516,155.199996948242,136.850006103516,141.800003051758,428791100,140.962112426758
"2024-02-29",143.690002441406,150.695007324219,136.639999389648,139.779998779297,475207200,138.954025268555
"2024-03-31",139.610000610352,153.199996948242,131.550003051758,152.259994506836,507105700,151.360305786133
"2024-04-30",151.830001831055,176.419998168945,151.080993652344,164.639999389648,488316800,163.667144775391
"2024-05-31",166.179992675781,179.949996948242,164.899993896484,173.960006713867,391972900,172.932052612305
"2024-06-30",173.880004882812,187.5,172.449996948242,183.419998168945,350435200,182.543655395508
"2024-07-31",184.479995727539,193.309997558594,165.865005493164,173.149993896484,354565500,172.322708129883
"2024-08-31",171.979995727539,175.679992675781,156.600006103516,165.110000610352,389619100,164.321151733398
"2024-09-30",163.315002441406,167.360000610352,148.199996948242,167.190002441406,389077200,166.610229492188
"2024-10-31",168.860000610352,183.789993286133,161.119995117188,172.690002441406,381759000,172.091171264648
"2024-11-30",171.539993286133,184.024993896484,165.309997558594,170.490005493164,360591400,169.898788452148
"2024-12-31",170.320007324219,202.880004882812,170.270004272461,190.440002441406,447499100,189.994903564453
"2025-01-31",191.485000610352,207.080001831055,188.660003662109,205.600006103516,324448100,205.119491577148
"2025-02-28",202.214996337891,208.699996948242,168.389999389648,172.220001220703,395448600,171.817489624023
"2025-03-31",173.729995727539,176.899993896484,152.210006713867,156.229995727539,477940000,156.042434692383
"2025-04-30",155.300003051758,168.240005493164,142.660003662109,160.889999389648,537349300,160.696838378906
"2025-05-31",162.520004272461,178.130004882812,149.490005493164,172.850006103516,630592900,172.642486572266
